"","DH_Ogc","DH_DG.1","DH_DG.2","DH_CA1","DH_DG.3","DH_Inh","DH_Sub_Ent","DH_Asc","DH_CA2.3","DH_Mgc","DH_Choroid_Plexus","DH_Opc","DH_Endo","DH_Pericytes","DH_SMC","FC_L2.3","FC_Ogc","FC_L4","FC_Inh.Vip.Npy","FC_Asc","FC_L5a.Deptor","FC_Inh.Sema5a.S100a13","FC_L6","FC_Mgc","FC_Inh.Six3.Def6","FC_Inh.Sst.Pvalb","FC_Claustrum","FC_Opc","FC_L5.Parm1","FC_Endo","FC_Peri","FC_L5.Fezf2","FC_Inh.Lrrc38.Plcxd3","LM_Skm.1","LM_Skm.2","LM_Skm.3","LM_FB","LM_Endo","LM_Kerat","LM_Skm.4","LM_Macg","LM_SMC","LM_Fat","LM_MuscleSC","LM_Bcell","LM_Skm.5","LM_neutrophils","LM_Eryth","HT_CM","HT_FB","HT_Endo","HT_Macg","HT_SMC","HT_Endocardial","HT_Bcell","HT_Fat","HT_Tcell","BM_Neutrophil.Il1b","BM_Eryth","BM_Naive.B.cell","BM_Neutrophil.Ms4a3","BM_Neutrophil.Gpr27","BM_Monocyte","BM_Pre.B.cell","BM_Pro.Eryth","BM_T.cell","BM_Macg","BM_MesenchymalSC","BM_Basophil","BM_Dendritic.Cells","BM_Late.Pro.B.cell","BM_Endo","BM_HSC","BM_Plasma.Cell"
"DH_Choroid_Plexus",0.00824402308326463,0.0101813553929367,0.0112504018000643,0.00813498041578789,0.00928381962864721,0.00763825236785823,0.00852541837701295,0.00752728641324802,0.00540702913787924,0.00437445319335083,1,0.00946891724989708,0.00166759310728182,0.00523560209424084,0.00167879127028539,0.00497366881217086,0.00845277471517824,0.00320699708454811,0.00562962962962963,0.00478959972630859,0.00652852682372978,0.00526685393258427,0.00637910085054678,0.00540990428630878,0.00520833333333333,0.00490045941807044,0.00463365189690125,0.00900900900900901,0.00434530706836616,0.00323450134770889,0.00436681222707424,0.0066543438077634,0.00444225074037512,0.00205592105263158,0.00478850758180367,0.00369276218611521,0.00193498452012384,0.00318037255792821,0.00444264943457189,0.00589753040914117,0.00186741363211951,0.00616197183098592,0,0.00183823529411765,0.00640394088669951,0.00437530384054448,0,0.00059206631142688,0.00202565833896016,0.00250089317613433,0.00234505862646566,0.00552486187845304,0.00514327700220426,0.00412448443944507,0.00509683995922528,0.00257201646090535,0.00275178866263071,0.00160384923817161,0.00172191132156694,0.00380807311500381,0.001906941266209,0.00240384615384615,0.00364033491081179,0.00494672754946728,0.00109130592942888,0.00150037509377344,0.00147547030616009,0.00402340892465252,0.00364830353885443,0.00290275761973875,0.0038109756097561,0.00435988902100674,0.00378501135503407,0.00260303687635575
"DH_Opc",0.0118711136235161,0.00398565165404544,0.00403225806451613,0.00485618229361225,0.00420521446593776,0.00685975609756098,0.0079428117553614,0.00848303393213573,0.00447928331466965,0.00490196078431373,0.00946891724989708,1,0.0070298769771529,0.00556881463802705,0.00710479573712256,0.00252525252525253,0.010648596321394,0.0036036036036036,0.00366568914956012,0.00307827616534741,0.00138600138600139,0.00455166135639508,0.00491679273827534,0.00628930817610063,0.00344036697247706,0.00267379679144385,0.00464285714285714,0.0117980179329873,0.00357015351660121,0.00836820083682008,0.00712250712250712,0.00388538125303545,0.00583515681983953,0.00112422709387296,0.00161377084454008,0.000970873786407767,0.00207361327112494,0.00583279325988334,0.00383771929824561,0.00533462657613967,0.00607697501688049,0.00679431747992588,0,0.00395256916996047,0.00361794500723589,0.00284495021337127,0.00301204819277108,0.000968054211035818,0.00303687635574837,0.00279850746268657,0.00559621179509255,0.0057958091841284,0.00531657805703238,0.00747384155455904,0.00458015267175573,0.00466200466200466,0.00344234079173838,0.00163132137030995,0.000598802395209581,0.00202429149797571,0.00254323499491353,0.000542005420054201,0.00142993326978074,0.00151362260343088,0.00143334925943622,0.00298804780876494,0.00292255236239649,0.00481000481000481,0.00335249042145594,0.00333174678724417,0.00457084814626714,0.00481540930979133,0.00351935646053293,0.00303030303030303
"DH_Endo",0.00175746924428822,0.00160771704180064,0.00217864923747277,0.00098135426889107,0.00172910662824207,0,0.00212314225053079,0.00292611558156547,0.000490196078431373,0.00405679513184584,0.00166759310728182,0.0070298769771529,1,0.0115321252059308,0.0104384133611691,0.000940291490362012,0.00069589422407794,0.00187705302674801,0.00143884892086331,0.00122774708410068,0.000446627958910228,0.0025756600128783,0.000997506234413965,0.002710027100271,0.0010136847440446,0.0010136847440446,0.00138888888888889,0.0053835800807537,0.00139017608897127,0.0109289617486339,0.00658761528326746,0.00141342756183746,0.0110957004160888,0,0.00248138957816377,0.00070871722182849,0.00156128024980484,0.00894854586129754,0.00339847068819031,0.00211267605633803,0.003584229390681,0.00719424460431655,0.00226757369614512,0.00229357798165138,0.00545702592087312,0.00396301188903567,0.0028735632183908,0.0078740157480315,0.000602046959662854,0,0.00357142857142857,0.00312304809494066,0.00280504908835905,0.00512820512820513,0.00909090909090909,0.0046875,0,0.00252312867956266,0.00196270853778214,0.00150602409638554,0.00151630022744503,0.000836820083682008,0.0027643400138217,0.00225225225225225,0.000692041522491349,0.000733675715333822,0.000710227272727273,0.00278745644599303,0,0.00275103163686382,0.00226415094339623,0.00163132137030995,0.00522778192681105,0.005
"DH_Pericytes",0.00559552358113509,0.00151209677419355,0.000510986203372509,0.00278810408921933,0.00270124257158293,0.00285171102661597,0.004004004004004,0.00269360269360269,0.00185614849187935,0.00635785649409628,0.00523560209424084,0.00556881463802705,0.0115321252059308,1,0.00837520938023451,0.00178332590280874,0.00646830530401035,0.00133333333333333,0.00181653042688465,0.00171821305841924,0.00127388535031847,0.0029940119760479,0.000942063118228921,0.00244897959183673,0.0019147917663954,0.000956480153036825,0.00263736263736264,0.0037359900373599,0.00175824175824176,0.0105105105105105,0.0114678899082569,0.00326797385620915,0.00953516090584029,0.00160384923817161,0.00226073850791258,0.00196463654223969,0.00286327845382963,0.00492610837438424,0.00231481481481481,0.00587467362924282,0.00630252100840336,0.0101195952161914,0.00538599640933573,0.00710659898477157,0.00588235294117647,0.00114025085518814,0.00214592274678112,0.00199600798403194,0.00112485939257593,0.00185758513931889,0.00557413600891862,0.00232558139534884,0.00715679895901106,0.00336700336700337,0.0103092783505155,0.00395778364116095,0.00316455696202532,0.000763941940412529,0.00175901495162709,0.00138312586445367,0.00139178844815588,0.00152439024390244,0.000637755102040816,0.00137835975189524,0.0032071840923669,0.0027063599458728,0.00262639527248851,0.00516462233699161,0.00256574727389352,0.00382165605095541,0.00556328233657858,0.00522778192681105,0.00411522633744856,0.00357462019660411
"DH_SMC",0.00355871886120996,0.00161812297734628,0.00109529025191676,0.0029673590504451,0.00232288037166086,0.00101112234580384,0.00213675213675214,0.000736377025036819,0,0.00307692307692308,0.00167879127028539,0.00710479573712256,0.0104384133611691,0.00837520938023451,1,0.00141911069063387,0.00281293952180028,0.00141509433962264,0.000964320154291225,0.00123685837971552,0,0.00259571706683971,0.000501504513540622,0.00457456541628545,0.00255362614913177,0.000509683995922528,0.000465116279069767,0.00135135135135135,0,0.0111731843575419,0.00669344042838019,0.00357142857142857,0.00985915492957747,0,0.0025062656641604,0.00143061516452074,0.00157604412923562,0.00451467268623025,0.00171379605826907,0.00570206699928724,0.00363636363636364,0.00623700623700624,0.00467289719626168,0,0.00834492350486787,0.00268096514745308,0.00297619047619048,0,0,0,0.00239520958083832,0.00251572327044025,0.00424929178470255,0.00517368810051737,0.00153139356814701,0.00798722044728434,0.008,0.000848176420695505,0.000992063492063492,0.00151975683890578,0.000764525993883792,0.00169204737732657,0.0020891364902507,0,0.000697836706210747,0.0022238695329874,0,0.0028109627547435,0.00139762403913347,0.00346981263011797,0.00304878048780488,0,0.0015015015015015,0.00404448938321537
"FC_L2.3",0.00361925443358668,0.00776978417266187,0.0110625909752547,0.00823497117760088,0.00988615937687238,0.00359911406423034,0.00542547115933752,0.00233566900233567,0.00961802693047541,0.00459594025277671,0.00497366881217086,0.00252525252525253,0.000940291490362012,0.00178332590280874,0.00141911069063387,1,0.00425114453891432,0.0343123799066703,0.00458963282937365,0.00523560209424084,0.0125490196078431,0.00599180069378745,0.015908456600614,0.00146038700255568,0.00473405736563631,0.00725851479620324,0.0133475707421249,0.00546623794212219,0.00904255319148936,0,0.000835073068893528,0.00428054000658545,0.00339847068819031,0.00181225081551287,0.00281988015509341,0.00296442687747036,0.00206185567010309,0.00118483412322275,0.00249376558603491,0.0026246719160105,0.00243210376976084,0.005,0.000482160077145612,0.000798403193612774,0.000422119037568594,0.00167434072833822,0.00101010101010101,0,0.00151975683890578,0.000638773554774832,0.00150875075437538,0.00216584158415842,0.00327546675401245,0.00200066688896299,0.000435161009573542,0.000879507475813544,0.00233208955223881,0.00212841433132316,0.0018875047187618,0.00202908353060534,0.00237529691211401,0.00141592920353982,0.0012987012987013,0.0027027027027027,0.000975292587776333,0.00133645172068159,0.00197628458498024,0.00228384991843393,0.0022793878215565,0.0016202203499676,0.00338868180277872,0.00034965034965035,0.00201816347124117,0.00151860288534548
"FC_Ogc",0.0347912524850895,0.00572450805008945,0.00505780346820809,0.00302724520686176,0.00600600600600601,0.00824742268041237,0.00783475783475784,0.00521512385919166,0.00539265251095383,0.00940438871473354,0.00845277471517824,0.010648596321394,0.00069589422407794,0.00646830530401035,0.00281293952180028,0.00425114453891432,1,0.00457068233757754,0.00564221705940923,0.00822884012539185,0.00252047889098929,0.00442122186495177,0.00682826903379993,0.00342298288508557,0.00620903759917213,0.00725138121546961,0.00387972841901067,0.00953170327393286,0.00355756791720569,0.00604838709677419,0.00471142520612485,0.00682885189927443,0.00481058328322309,0.00241779497098646,0.00326036329762459,0.00512382578992314,0.00451467268623025,0.00490463215258856,0.00425733207190161,0.00766936514699617,0.00337837837837838,0.00733752620545073,0.00289855072463768,0.00331491712707182,0.00599161174355902,0.00294637595757219,0.00155159038013964,0.00302571860816944,0.00308166409861325,0.00369913686806412,0.00381970970206264,0.00394011032308905,0.00465904277848369,0.00303424360641526,0.00249376558603491,0.00316455696202532,0.00137362637362637,0.00046882325363338,0.00357873210633947,0.0017636684303351,0.00177069499778663,0.0023441162681669,0.00419639110365086,0.00175978882534096,0.00167785234899329,0.00523103748910201,0.00513039760581445,0.00548986486486487,0.00209907640638119,0.00376411543287327,0.00398053958425475,0.0074280408542247,0.00219010074463425,0.00568181818181818
"FC_L4",0.0046999276934201,0.00804597701149425,0.00665509259259259,0.0101592531576057,0.00655737704918033,0.00442600276625173,0.00685127033970882,0.00467289719626168,0.00794302930703917,0.00343511450381679,0.00320699708454811,0.0036036036036036,0.00187705302674801,0.00133333333333333,0.00141509433962264,0.0343123799066703,0.00457068233757754,1,0.00648123143397245,0.00368324125230203,0.00936768149882904,0.00313873195229127,0.0184357541899441,0.0025528811086798,0.00556483027267668,0.00444691495275153,0.0130562216893152,0.00416666666666667,0.00876028670029201,0.000912408759124088,0.00292153589315526,0.00592495062541146,0.00169204737732657,0.00144613159797542,0.00281392894829406,0.000984251968503937,0.00205761316872428,0.00355450236966825,0.00106496272630458,0.00229132569558101,0.00323755564548766,0.00576036866359447,0.0014436958614052,0.000796495420151334,0.0008424599831508,0.00292642140468227,0.00201612903225806,0.000494559841740851,0.00273390036452005,0.00255509421909933,0.00210970464135021,0.00278121137206428,0.003269042170644,0.00266400266400266,0.000868432479374729,0.00219587176108915,0.00139405204460967,0.000706963591375044,0.0011290929619872,0.00304054054054054,0.00169204737732657,0.00318471337579618,0.00194552529182879,0.0010097610232245,0.00162337662337662,0.0030060120240481,0.00263157894736842,0.00358656667753505,0.000973709834469328,0.0019411193788418,0.00134998312521093,0.00174703004891684,0.00134183160013418,0.00303490136570561
"FC_Inh.Vip.Npy",0.00293685756240822,0.00581226387678001,0.00380228136882129,0.00553709856035437,0.00543478260869565,0.00730747611017426,0.00665316748625976,0.0023680649526387,0.00442355543267902,0.00194024058983314,0.00562962962962963,0.00366568914956012,0.00143884892086331,0.00181653042688465,0.000964320154291225,0.00458963282937365,0.00564221705940923,0.00648123143397245,1,0.00467581047381546,0.00656685053848174,0.00478621569878749,0.00699496362618914,0.00222551928783383,0.00535512965050733,0.00677392040643522,0.00751274483498793,0.00390370852309694,0.00670600858369099,0.00186654223051797,0.00383468257349808,0.00534580688272636,0.00172637030643073,0.00220831799779168,0.00214438884917798,0.00233566900233567,0.00209132101777623,0.00281463610776035,0.00253073029645698,0.003996003996004,0.00164744645799012,0.0039032006245121,0,0.00284668564457096,0.00301464254952627,0.00127713920817369,0,0,0.00215583615645211,0.00161969549724652,0.00459699662886914,0.00313676286072773,0.00365327133842577,0.00168976005407232,0.000443066016836509,0.00269179004037685,0.000474608448030375,0.00179920834832674,0.00268610897927859,0.00171408981830648,0.00240880935994494,0.00323857502698813,0.00197563384919328,0.0023972602739726,0.00363396101750909,0.00237368599525263,0.00166889185580774,0.00165234633179114,0.00264113568834599,0.00131319763624425,0.00102845389098389,0.00142045454545455,0.00273037542662116,0.00115651503469545
"FC_Asc",0.00176133861734919,0.00501840080294413,0.00574712643678161,0.00252604988948532,0.00279232111692845,0.00514304082288653,0.00532091785833056,0.00885668276972625,0.00379266750948167,0.00520340586565752,0.00478959972630859,0.00307827616534741,0.00122774708410068,0.00171821305841924,0.00123685837971552,0.00523560209424084,0.00822884012539185,0.00368324125230203,0.00467581047381546,1,0.00596125186289121,0.00597907324364723,0.00511836212412028,0.00537393640841917,0.00679831660731628,0.00777705767984446,0.0048750761730652,0.00727969348659004,0.00457177689728741,0.0029673590504451,0.00158227848101266,0.002356637863315,0.0021505376344086,0.00221141088014153,0.000852878464818763,0.00236127508854782,0.00248756218905473,0.00344827586206897,0.00390117035110533,0.00510805500982318,0.00508905852417303,0.00284495021337127,0.00126984126984127,0.00199501246882793,0.00267809319764328,0.00105652403592182,0.000674308833445718,0.000658761528326746,0.00179083094555874,0.00342726580350343,0.00355745286374956,0.00513384671800513,0.00588235294117647,0.00561572402727637,0.000555555555555556,0.00338600451467269,0.00242865816636308,0.00301724137931034,0.0027906976744186,0.00244001626677511,0.00285830951408738,0.00214961306964746,0.00232558139534884,0.00365704997968306,0.00233009708737864,0.00280898876404494,0.00513630975898854,0.00155642023346304,0.00233100233100233,0.00387146728610143,0.00325865580448065,0.0038232795242141,0.00486026731470231,0.0028116213683224
"FC_L5a.Deptor",0.00382875043508528,0.00472747497219132,0.0047659097280628,0.00772303595206392,0.00723170378941279,0.00646551724137931,0.00665188470066519,0.00483870967741936,0.00718467269824375,0.00293470286133529,0.00652852682372978,0.00138600138600139,0.000446627958910228,0.00127388535031847,0,0.0125490196078431,0.00252047889098929,0.00936768149882904,0.00656685053848174,0.00596125186289121,1,0.00456482045039562,0.00697986577181208,0.00351617440225035,0.00622294372294372,0.00867914293463521,0.00929992250064583,0.00309885342423303,0.00592478104070067,0,0.00199760287654814,0.0038107335662115,0.00040453074433657,0.00209132101777623,0.00101591601760921,0.00317863954227591,0.00298210735586481,0.00151400454201363,0.00136939404313591,0.00253244697689142,0.00116234017822549,0.00110253583241455,0,0.000382116927779901,0.00121065375302663,0.000399520575309628,0,0,0.000293685756240822,0.00247218788627936,0.00263080970476469,0.00269380425022448,0.000946073793755913,0.00192926045016077,0.00124636476942252,0.00209907640638119,0.00177304964539007,0.00102284350494374,0.00108616944243302,0.00162919517758227,0.00360183366077276,0.00102145045965271,0.00156739811912226,0.000975292587776333,0.000627352572145546,0.00258064516129032,0.000634719136781974,0.00251968503937008,0.00188501413760603,0.00281866583150642,0.00195694716242661,0.00101044122600202,0.00162074554294976,0.002187386073642
"FC_Inh.Sema5a.S100a13",0.00640146319158665,0.00549073438572409,0.00311203319502075,0.00453514739229025,0.00358551452133381,0.00559947299077734,0.00408580183861083,0.00829187396351575,0.00551053484602917,0.00391581008321096,0.00526685393258427,0.00455166135639508,0.0025756600128783,0.0029940119760479,0.00259571706683971,0.00599180069378745,0.00442122186495177,0.00313873195229127,0.00478621569878749,0.00597907324364723,0.00456482045039562,1,0.00557194362504097,0.00555812876331635,0.00696517412935323,0.00663129973474801,0.00530090427190521,0.00274725274725275,0.00624609618988132,0.00248138957816377,0.00274725274725275,0.00731707317073171,0.00111856823266219,0.00182815356489945,0.00264666960741068,0.00324543610547667,0.00428449014567267,0.00101988781234064,0.00448028673835125,0.00323101777059774,0.00263713080168776,0.00294840294840295,0,0.0015527950310559,0.00167130919220056,0.00165016501650165,0,0.00138600138600139,0.00257731958762887,0.00313356835095966,0.001458257382428,0.00414156626506024,0.00160836349014877,0.00454170107349298,0.00290360046457607,0.0017636684303351,0.000634517766497462,0,0.00192492781520693,0.00377833753148615,0.00294736842105263,0.000886917960088692,0.00159489633173844,0.00209117524048515,0.000798403193612774,0.00330988829127017,0.0016220600162206,0.00240577385725742,0.00280112044817927,0.00159045725646123,0.00335993280134397,0.00218914185639229,0.00333472280116715,0.00145419292292777
"FC_L6",0.00492797573919636,0.00685135537682455,0.00721370604147881,0.00709018718094158,0.0061938680706101,0.00401261106334193,0.00443262411347518,0.00488145048814505,0.00594732370433305,0.00200320512820513,0.00637910085054678,0.00491679273827534,0.000997506234413965,0.000942063118228921,0.000501504513540622,0.015908456600614,0.00682826903379993,0.0184357541899441,0.00699496362618914,0.00511836212412028,0.00697986577181208,0.00557194362504097,1,0.0015284677111196,0.00751445086705202,0.00606060606060606,0.00767964893033461,0.00333889816360601,0.0099009900990099,0.00242600679281902,0.00176133861734919,0.00618556701030928,0.00134108180599017,0.00227617602427921,0.00294659300184162,0.00446735395189003,0.00359195402298851,0.00374376039933444,0.0041029466616934,0.00239152716091561,0.00213128729752771,0.00403063280935107,0.00102511532547412,0.00167996640067199,0.00133630289532294,0.00264900662251656,0.00161550888529887,0,0.00284450063211125,0.00266400266400266,0.00376766091051805,0.00386473429951691,0.00306957708049113,0.00278260869565217,0.000919540229885057,0.00139470013947001,0.00197726149283243,0.00222469410456062,0.000790513833992095,0.00247000705716302,0.00389932647997164,0.000739371534195933,0.00372754998305659,0.00211267605633803,0.00271278399457443,0.00244072524407252,0.00240302094061105,0.00169779286926995,0.00203389830508475,0.00371872887085869,0.00176429075511644,0.00146252285191956,0.00140203294777427,0.000795544948289578
"FC_Mgc",0.00515759312320917,0.00242228502220428,0.00327064595257563,0.00340264650283554,0.00213037920749893,0.00307929176289453,0.00401284109149278,0.00404653515427415,0.00302228938420854,0.0132659507264687,0.00540990428630878,0.00628930817610063,0.002710027100271,0.00244897959183673,0.00457456541628545,0.00146038700255568,0.00342298288508557,0.0025528811086798,0.00222551928783383,0.00537393640841917,0.00351617440225035,0.00555812876331635,0.0015284677111196,1,0.00465657741559953,0.00465657741559953,0.00506695620702135,0.00380952380952381,0.00144352219415374,0.00602409638554217,0.0043731778425656,0.0064420218037661,0.00674662668665667,0.00172215843857635,0.00495321959273528,0.00346706290242694,0.0042350449973531,0.0059721300597213,0.0011154489682097,0.00841584158415842,0.00345065562456867,0.00822264389626818,0.00571428571428571,0.00269541778975741,0.00520833333333333,0.00365230094959825,0.003125,0,0.00220167327168648,0.00475285171102662,0.00436681222707424,0.00543478260869565,0.00541072306935563,0.00404448938321537,0.00313479623824451,0.00159362549800797,0.00266193433895297,0.00277623542476402,0.00306748466257669,0.00413223140495868,0.00363070539419087,0.00443951165371809,0.00388915896937287,0.00412158681092221,0.00340964442279591,0.00457084814626714,0.00546719681908549,0.00538687561214496,0.00635386119257087,0.00338983050847458,0.00778412039439543,0.00545851528384279,0.00512820512820513,0.0043424317617866
"FC_Inh.Six3.Def6",0.00267993874425727,0.00510357250075053,0.00484408113835907,0.00485436893203883,0.00499843798812871,0.00696257615317668,0.00838574423480084,0.00387460373370905,0.00427960057061341,0.00488400488400488,0.00520833333333333,0.00344036697247706,0.0010136847440446,0.0019147917663954,0.00255362614913177,0.00473405736563631,0.00620903759917213,0.00556483027267668,0.00535512965050733,0.00679831660731628,0.00622294372294372,0.00696517412935323,0.00751445086705202,0.00465657741559953,1,0.00670358496065287,0.0080265707168558,0.00951410125722052,0.00691562932226833,0.00197044334975369,0.00357941834451902,0.00625434329395414,0.00136054421768707,0.00230414746543779,0.00298173686172195,0.0048661800486618,0.00145032632342277,0.00126156433978133,0.00301659125188537,0.00449982692973347,0.000431406384814495,0.0012214983713355,0.00104220948410631,0.000850701829008932,0.00135562584726615,0.00223813786929275,0.000547345374931582,0.00107469102632993,0.00351437699680511,0.00269269606193201,0.00285171102661597,0.00129827977929244,0.00241212956581668,0.00351988736360436,0.00327408793264733,0.00141576215195847,0.00100351229302559,0.00262762762762763,0.00040016006402561,0.0039313795568263,0.00286532951289398,0.00224803297115024,0.00411240575736806,0.00285103349964362,0.00343053173241852,0.00388418079096045,0.00347463516330785,0.00412938747419133,0.00308747855917667,0.00478959972630859,0.00393419170243205,0.00408011869436202,0.00319602272727273,0.00161290322580645
"FC_Inh.Sst.Pvalb",0.00383288616328095,0.0045004500450045,0.00453995157384988,0.00399429386590585,0.00374414976599064,0.00463096960926194,0.00627615062761506,0.00493653032440056,0.00571428571428571,0.00202922077922078,0.00490045941807044,0.00267379679144385,0.0010136847440446,0.000956480153036825,0.000509683995922528,0.00725851479620324,0.00725138121546961,0.00444691495275153,0.00677392040643522,0.00777705767984446,0.00867914293463521,0.00663129973474801,0.00606060606060606,0.00465657741559953,0.00670358496065287,1,0.00607734806629834,0.00439189189189189,0.00552486187845304,0.00147710487444609,0.00357941834451902,0.00485773768216516,0.00136054421768707,0.00191938579654511,0.00372995151063036,0.00242718446601942,0.00363372093023256,0.0021043771043771,0.00263852242744063,0.00345781466113416,0.00129533678756477,0.00285481239804241,0,0.00212947189097104,0.00135562584726615,0.00178970917225951,0.000547345374931582,0.000537056928034372,0.00544174135723431,0.00235531628532974,0.00444303395747382,0.00194868463786944,0.00310344827586207,0.00246132208157525,0.00233644859813084,0.000943396226415094,0.00100351229302559,0.00225140712945591,0.00280786201363819,0.0039313795568263,0.00322465066284486,0.00187265917602996,0.00480109739368999,0.00285103349964362,0.00274254370929037,0.00282186948853616,0.00417246175243394,0.00206043956043956,0.00377617576381737,0.00341646737273659,0.00357525920629246,0.00445269016697588,0.00319602272727273,0.00282599919257166
"FC_Claustrum",0.00321658327376698,0.00511654349061967,0.00717978173463527,0.00624321389793703,0.00472115668338743,0.00384087791495199,0.00822461712989223,0.00396563119629874,0.00733496332518337,0.0056775170325511,0.00463365189690125,0.00464285714285714,0.00138888888888889,0.00263736263736264,0.000465116279069767,0.0133475707421249,0.00387972841901067,0.0130562216893152,0.00751274483498793,0.0048750761730652,0.00929992250064583,0.00530090427190521,0.00767964893033461,0.00506695620702135,0.0080265707168558,0.00607734806629834,1,0.0038107335662115,0.00789889415481832,0.000900900900900901,0.00413052457662123,0.00521512385919166,0.000417536534446764,0.00107334525939177,0.00418555981862574,0.00293159609120521,0.00203804347826087,0.00273224043715847,0.00105448154657294,0.00162074554294976,0.00239904038384646,0.00227186671715259,0.00094921689606075,0.00236686390532544,0.00124947938359017,0.00372208436724566,0.000496277915632754,0.00048780487804878,0.00331525015069319,0.00380348652931854,0.00389221556886228,0.00245022970903522,0.0019411193788418,0.00230870712401055,0.00214776632302406,0.00173460537727667,0,0.00175192711983181,0.00223713646532438,0.00167112299465241,0.00268456375838926,0.00104895104895105,0.0016061676839062,0.00100033344448149,0.00289948453608247,0.00264637777042673,0.00293446364525595,0.00387847446670976,0.00193174500965873,0.0016025641025641,0.00100267379679144,0.00416233090530697,0.00299600532623169,0.00225056264066016
"FC_Opc",0.00611764705882353,0.00314905528341498,0.00566973777462792,0.00363396101750909,0.00293255131964809,0.00504201680672269,0.00662713637949076,0.00808510638297872,0.00562541363335539,0.00556398583712696,0.00900900900900901,0.0117980179329873,0.0053835800807537,0.0037359900373599,0.00135135135135135,0.00546623794212219,0.00953170327393286,0.00416666666666667,0.00390370852309694,0.00727969348659004,0.00309885342423303,0.00274725274725275,0.00333889816360601,0.00380952380952381,0.00951410125722052,0.00439189189189189,0.0038107335662115,1,0.00413223140495868,0.00322997416020672,0.00628212450028555,0.00919348098620978,0.00406976744186047,0.000940291490362012,0.00454545454545455,0.00333055786844296,0.00573192239858906,0.00210970464135021,0.00507380073800738,0.00665280665280665,0.00437158469945355,0.00559227249618709,0.000694927032661571,0.00375335120643432,0.00289017341040462,0.00228050171037628,0.000742942050520059,0,0.003394945303659,0.00563607085346216,0.00675168792198049,0.00308166409861325,0.00538302277432712,0.00594227504244482,0.00422450211225106,0.00244349419670128,0.000660938532716457,0.00320659642693541,0.00198511166253102,0.00518134715025907,0.00520156046814044,0.00457875457875458,0.00204582651391162,0.00300945829750645,0.00287238407878539,0.00339847068819031,0.00627090301003344,0.00412031314379893,0.00369761709120789,0.007383100902379,0.00345125107851596,0.00496613995485327,0.0064405324173465,0.00501756146512795
"FC_L5.Parm1",0.00393700787401575,0.00540540540540541,0.00343544231319782,0.00460954446854664,0.00383480825958702,0.00605226960110041,0.00708817692089595,0.00430036387694343,0.00542593597395551,0.00492051476154429,0.00434530706836616,0.00357015351660121,0.00139017608897127,0.00175824175824176,0,0.00904255319148936,0.00355756791720569,0.00876028670029201,0.00670600858369099,0.00457177689728741,0.00592478104070067,0.00624609618988132,0.0099009900990099,0.00144352219415374,0.00691562932226833,0.00552486187845304,0.00789889415481832,0.00413223140495868,1,0.000901713255184851,0.00289017341040462,0.0075187969924812,0.00125470514429109,0.00107411385606874,0.00313807531380753,0.00130165961601041,0.00169894665307509,0.00195160031225605,0.00352609308885755,0.000972447325769854,0.00159936025589764,0.00189393939393939,0,0.000788332676389436,0.000833333333333333,0.000825423029302518,0.00099403578528827,0,0.00150511739915713,0.00126542233470421,0.00239306012563566,0.00214460784313726,0.00324149108589951,0.0016490765171504,0.00128865979381443,0.00217108119843682,0.00229779411764706,0.000700525394045534,0.00149142431021626,0.00167224080267559,0.00100569896077774,0.00245269796776454,0.00192926045016077,0.00267379679144385,0.00225515463917526,0.00231634679020516,0.00293637846655791,0.00290791599353796,0.00290228958400516,0.0038572806171649,0.00167336010709505,0.00138456213222568,0.00199667221297837,0.00225225225225225
"FC_Endo",0.00250836120401338,0.00207900207900208,0.000526870389884088,0.00190930787589499,0,0.000976085895558809,0.00102827763496144,0.00140056022408964,0,0.00478927203065134,0.00323450134770889,0.00836820083682008,0.0109289617486339,0.0105105105105105,0.0111731843575419,0,0.00604838709677419,0.000912408759124088,0.00186654223051797,0.0029673590504451,0,0.00248138957816377,0.00242600679281902,0.00602409638554217,0.00197044334975369,0.00147710487444609,0.000900900900900901,0.00322997416020672,0.000901713255184851,1,0.00857843137254902,0.00271739130434783,0.0102564102564103,0.00168350168350168,0.0055379746835443,0.00136147038801906,0,0.00313152400835073,0.00161550888529887,0.003385240352065,0.00446927374301676,0.00386473429951691,0.00400801603206413,0.00214822771213749,0.00251889168765743,0.0049079754601227,0,0,0.000581395348837209,0.000641848523748395,0.00518433179723502,0.00180505415162455,0.00540175557056043,0.00491573033707865,0.00415512465373961,0.00429184549356223,0.00174216027874564,0.0008,0.00092678405931418,0.00144196106705119,0.00145137880986938,0.000797448165869219,0.0013262599469496,0.00287769784172662,0.00133067198935462,0.00140745953553835,0.00204778156996587,0.00133689839572193,0.00133155792276964,0.00264375413086583,0.00289226319595083,0.00311769290724864,0.00357142857142857,0.00377358490566038
