"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74"
"11",0.00956175298804781,0.00985083028426682,0.0079734219269103,0.00541842263696568,0.00731197771587744,0.00562023283821758,0.00809716599190283,0.000676132521974307,0.00449050086355786,0.00294985250737463,1,0.00753012048192771,0.00102145045965271,0.00183823529411765,0.00106044538706257,0.00560652395514781,0.00583554376657825,0.00274451097804391,0.00393419170243205,0.00324524802967084,0.00336549248373345,0.00088809946714032,0.00345721694036301,0.00614754098360656,0.00350877192982456,0.00346820809248555,0.00336360578540195,0.0055363321799308,0.0037037037037037,0.000988142292490119,0.000968992248062015,0.00298953662182362,0,0.003003003003003,0.00361915367483296,0.00364520048602673,0.00326975476839237,0.00092678405931418,0.000828500414250207,0.00335758254057079,0.00191938579654511,0,0.00571791613722999,0.00102774922918808,0,0.00598404255319149,0,0,0.00115785411038209,0.0028184892897407,0.00240192153722978,0.00252951096121417,0.00209205020920502,0.000861326442721792,0,0,0,0.00327186198691255,0.00220426157237326,0.00336288596759401,0.00110987791342952,0.00133377792597533,0.0048721071863581,0.00472334682860999,0.00127388535031847,0.0016750418760469,0.00181818181818182,0.00394477317554241,0.00327064595257563,0.00309323906319046,0.00415704387990762,0.00321888412017167,0.00195982361587457,0.00383959044368601
"12",0.00778210116731518,0.0044987146529563,0.0031201248049922,0.00313698152666434,0.0037159372419488,0.00294550810014728,0.00517309988062077,0.00592885375494071,0.00245901639344262,0.00335195530726257,0.00753012048192771,1,0,0.00159489633173844,0.00207900207900208,0.00143719459614832,0.00773014757554462,0.00168966488313151,0.0038527397260274,0.00176574455562095,0.000748689792862491,0,0.00398803589232303,0.00898203592814371,0.00164563905650027,0.00140252454417952,0.00278440731901352,0.00711382113821138,0.00159045725646123,0.00547445255474453,0.00175438596491228,0.00113765642775882,0.00487012987012987,0.00112930547713156,0.000955414012738854,0.00211565585331453,0.000725689404934688,0.00324675324675325,0.00268817204301075,0.00075187969924812,0.00172117039586919,0.00548446069469835,0.0035810205908684,0.00195694716242661,0,0.00190657769304099,0,0,0.0018796992481203,0.00228310502283105,0.00393313667649951,0.00275862068965517,0.00308641975308642,0.00143061516452074,0,0.00227790432801822,0,0.000687521485046408,0.000441501103752759,0.00177619893428064,0.0035778175313059,0.00236686390532544,0.00105820105820106,0.00119379228014326,0.000746268656716418,0.00237906423473434,0.0023619722468261,0.00240615976900866,0.00201207243460765,0.00221729490022173,0.00292911540714704,0.00427960057061341,0.00253324889170361,0.000529100529100529
"13",0.00116822429906542,0.000361402240693892,0.00135685210312076,0.000396982929734021,0.000482625482625483,0,0.00138568129330254,0.00151745068285281,0.000958772770853308,0,0.00102145045965271,0,1,0.00371747211895911,0.00813008130081301,0.00032,0,0.000312695434646654,0.000503524672708963,0,0,0,0,0,0.000681663258350375,0,0.000462534690101758,0.00316957210776545,0.000462962962962963,0.0104712041884817,0,0,0,0.000313774709758393,0.001078360891445,0.000402738622633911,0,0,0.00258397932816537,0.00102880658436214,0,0,0.00131233595800525,0,0,0.00289435600578871,0,0,0,0,0.00118906064209275,0.00271739130434783,0.0032520325203252,0.00293255131964809,0,0,0,0.000391849529780564,0.000524383848977452,0,0,0,0.00161550888529887,0.00139211136890951,0.000430477830391735,0.000922509225092251,0,0,0,0.00207325501036628,0,0,0.00245499181669394,0.0026160889470242
"14",0.0021978021978022,0.00104347826086957,0,0.00114198705748002,0.0018357044515833,0.000557413600891862,0.00264084507042254,0.00130039011703511,0,0.00154083204930663,0.00183823529411765,0.00159489633173844,0.00371747211895911,1,0.00429184549356223,0.00123762376237624,0.00593723494486853,0.00121028744326778,0.00191113234591495,0.00137741046831956,0.000531914893617021,0,0.000721761097076868,0.00131233595800525,0.000634115409004439,0,0.0013215859030837,0.00134770889487871,0.00176444640494045,0.0033112582781457,0.009375,0.00158478605388273,0.00815217391304348,0.00121432908318154,0.0013836042891733,0.00193124758594052,0.000884955752212389,0,0.00201207243460765,0.00370713623725672,0,0.00666666666666667,0.00808314087759815,0.00763358778625954,0,0.00375,0,0,0.00159489633173844,0.000936329588014981,0.0016750418760469,0.00209205020920502,0.00414364640883978,0,0,0,0,0.00150432493418578,0.00198609731876862,0.00116776956014013,0.00150526843953838,0.0017474879860201,0,0.00132450331125828,0.00164609053497942,0.00175746924428822,0.000954198473282443,0.00273224043715847,0.00172314761631246,0.0025706940874036,0.00342700479780672,0.00346020761245675,0.0037593984962406,0.00182926829268293
"15",0.000596302921884317,0,0,0.000402738622633911,0.000491159135559921,0.000606796116504854,0,0,0,0.00198807157057654,0.00106044538706257,0.00207900207900208,0.00813008130081301,0.00429184549356223,1,0.000647668393782383,0.000962463907603465,0.000316255534471853,0,0,0,0,0,0,0,0,0,0.00167785234899329,0,0,0,0,0.00896860986547085,0.00127064803049555,0.000728066982162359,0.0016366612111293,0.00101626016260163,0,0,0.00106837606837607,0.0053475935828877,0,0.00414364640883978,0,0,0.00305343511450382,0,0,0.000575705238917674,0,0.000607164541590771,0,0.00172413793103448,0,0,0,0,0,0,0,0.000540832882639265,0,0.000409332787556283,0,0,0.00046882325363338,0,0.000592417061611374,0,0,0,0,0,0
"16",0.00623521823263814,0.00791000175777817,0.00974658869395711,0.00864129435558007,0.00961731116008816,0.00431872165838912,0.00666666666666667,0.00193423597678917,0.00777666999002991,0.00257363454389477,0.00560652395514781,0.00143719459614832,0.00032,0.00123762376237624,0.000647668393782383,1,0.00297766749379653,0.0311088810837933,0.00650274334484861,0.00724468333722832,0.0161216029479503,0.00152998776009792,0.0171666064329599,0.00221545278316256,0.00612661674608577,0.00827849713436638,0.0134360798261213,0.00334541399498188,0.00885478158205431,0.000316656111462951,0.000314663310258024,0.00345224395857307,0.00124107973937325,0.00391581008321096,0.00419067574646412,0.00442314780685588,0.00150715900527506,0.000620347394540943,0.00119402985074627,0.0033112582781457,0.000627352572145546,0.00031675641431739,0.00430918394828979,0,0,0.00246575342465753,0,0,0.00169061707523246,0.00127551020408163,0.00258788009488894,0.0015015015015015,0.00251818690542809,0.000302388872089507,0.000328083989501312,0,0,0.00236106066109699,0.00267434684221354,0.00406955234924158,0.00268650547633809,0.00253115264797508,0.00387096774193548,0.00372184133202742,0.0032239711739048,0.00292911540714704,0.00451807228915663,0.00277896536981616,0.00283409635927622,0.00272479564032698,0.00418410041841004,0.000997008973080758,0.00239177230327673,0.0028979045920642
"17",0.0366574694521088,0.00600764609503004,0.00481540930979133,0.00350467289719626,0.00538176925664312,0.00735863671572424,0.00850228907782865,0.00446144040790312,0.00468227424749164,0.00761245674740484,0.00583554376657825,0.00773014757554462,0,0.00593723494486853,0.000962463907603465,0.00297766749379653,1,0.00586653629919335,0.00519390581717452,0.008028545941124,0.00285400658616904,0,0.00477259966311061,0.00383877159309021,0.00590717299578059,0.00671140939597315,0.00358539765319426,0.00388852883992223,0.00293350717079531,0,0,0.00629811056682995,0.00255536626916525,0.00342298288508557,0.00243770314192849,0.00472813238770686,0.00310719834282755,0.000851063829787234,0.000767459708365311,0.00425305688463583,0.00175746924428822,0.00180831826401447,0.00599161174355902,0,0,0.00374298190892077,0.00091324200913242,0.00100200400801603,0.00373134328358209,0.00374732334047109,0.00347356233114628,0.00312256049960968,0.00130633572828217,0.00239043824701195,0.00100200400801603,0,0,0.00231147067321583,0.00391041592605759,0.00207653515277366,0.00107181136120043,0.00453808752025932,0.00503107428233205,0.00130293159609121,0.00309597523219814,0.00718015665796345,0.00406400812801626,0.00571210967250571,0.0027526543452615,0.00424448217317487,0.00265017667844523,0.00820512820512821,0.00281030444964871,0.00781893004115226
"18",0.00592592592592593,0.0104402296850531,0.00941583397386626,0.0118310884601383,0.0062992125984252,0.00510746967439881,0.00891300135632629,0.00298264642082429,0.0114420990333399,0.00167926112510495,0.00274451097804391,0.00168966488313151,0.000312695434646654,0.00121028744326778,0.000316255534471853,0.0311088810837933,0.00586653629919335,1,0.00681089743589744,0.00412371134020619,0.0147103427358204,0.00119688809096349,0.0147713116212849,0.00244366005973391,0.00557786702365016,0.00542005420054201,0.0134424313267095,0.00300464354001639,0.00833818111305022,0,0.000307597662257767,0.00394699746264449,0.000909918107370337,0.00257607470616648,0.00587219343696028,0.00637755102040816,0.00148001973359645,0.00151791135397693,0.000876168224299065,0.00274931267183204,0.000613308800981294,0.000309597523219814,0.00555408622057657,0.00031328320802005,0.000319488817891374,0.00161030595813205,0.000621697233447311,0,0.00270833333333333,0.00250752256770311,0.00339919269173571,0.00117508813160987,0.00191833379007947,0.00029585798816568,0,0,0,0.0021505376344086,0.00161976108523993,0.00438196092751506,0.00203458799593082,0.00307337687283903,0.00381957075300109,0.00250771604938272,0.00355538922155689,0.00366088631984586,0.00363396101750909,0.00400421496311907,0.00214454214025306,0.00290437890974084,0.00136767722817415,0.00220588235294118,0.00258640959322831,0.00263157894736842
"19",0.00510928186204939,0.00657174151150055,0.00447427293064877,0.00625,0.00619195046439629,0.00745840504876649,0.00680443548387097,0.000804828973843058,0.00590955806783145,0.00169276343630978,0.00393419170243205,0.0038527397260274,0.000503524672708963,0.00191113234591495,0,0.00650274334484861,0.00519390581717452,0.00681089743589744,1,0.00475285171102662,0.00939572586588062,0.00329102021626704,0.00785634118967452,0.00121114251110214,0.00549282880683552,0.00697155605131065,0.00732138348901792,0.00162866449511401,0.00681646048977531,0,0.000490436488474743,0.00298889837745517,0.000479156684235745,0.00320064012802561,0.00479302832244009,0.003258087037468,0.00352360817477097,0.000959232613908873,0.00135623869801085,0.00178890876565295,0.00048780487804878,0.000495540138751239,0.00426521907716169,0.000505050505050505,0,0.00278551532033426,0.000498504486540379,0,0.00278473962684489,0.00143781452192667,0.00429061784897025,0.00136798905608755,0.000819000819000819,0.000922934933087217,0,0,0,0.0022883295194508,0.00403225806451613,0.00233699462491236,0.00324236692785734,0.00400600901352028,0.00372873456070846,0.00251572327044025,0.00435518993467215,0.00301129234629862,0.00267985982271697,0.00197461212976023,0.00347926935343578,0.0015281173594132,0.00125904941768964,0.00139227288548556,0.00295760762405521,0.00208768267223382
"20",0.00242130750605327,0.00483091787439614,0.00562296537437112,0.00352208073692766,0.0036979969183359,0.00560813179109709,0.00630441308916241,0.00820120284308365,0.00368098159509202,0.0029086678301338,0.00324524802967084,0.00176574455562095,0,0.00137741046831956,0,0.00724468333722832,0.008028545941124,0.00412371134020619,0.00475285171102662,1,0.00687070580886946,0,0.00496342737722048,0.00327689787001638,0.00454545454545455,0.00746775288526816,0.0042004200420042,0.00442233278054174,0.00510817307692308,0.000726744186046512,0,0.000586510263929619,0.000692520775623269,0.00390355912743972,0.00353982300884956,0.00273373428102788,0.00318471337579618,0.00208188757807078,0.00127388535031847,0.00418994413407821,0.000710732054015636,0.00145560407569141,0.00309119010819165,0.00149700598802395,0,0.00428036383092563,0,0,0.0023720772619451,0.00327715355805243,0.00420168067226891,0.000644329896907216,0.00502232142857143,0.0026281208935611,0,0,0,0.00268312315535283,0.0035702693930542,0.00551571980143409,0.0039241334205363,0.00357675111773472,0.00301122365179305,0.00571772494733674,0.0028587764436821,0.00299043062200957,0.00523934270064301,0.00310344827586207,0.00320398718405126,0.0038109756097561,0.0019739439399921,0.00314324202963628,0.00458715596330275,0.0044362292051756
"21",0.00560169982615414,0.0077269800386349,0.00723742277140335,0.00991096925919704,0.00870038064165307,0.00680669000388954,0.00873284619497416,0.00338327694538424,0.0072202166064982,0.00198807157057654,0.00336549248373345,0.000748689792862491,0,0.000531914893617021,0,0.0161216029479503,0.00285400658616904,0.0147103427358204,0.00939572586588062,0.00687070580886946,1,0.00211026114481667,0.010009845749918,0.0029034599564481,0.00588116000811195,0.00918133129303749,0.00946090681899322,0.00291757840991977,0.00802425106990014,0,0.000810372771474878,0.0024975024975025,0.000266524520255864,0.00481347773766546,0.00415933450647896,0.00369561565597178,0.00155348424323125,0.000800213390237397,0.000515729757607014,0.00292003593890386,0.00107758620689655,0.000543183052688756,0.00117647058823529,0.00109829763866008,0,0.000956708921310691,0.000272405339144647,0,0.00190258751902588,0.00247747747747748,0.00329521225043613,0.00129668049792531,0.00170648464163823,0.0010443864229765,0.000279798545047566,0,0,0.0021551724137931,0.0022271714922049,0.00337040781934614,0.00317105017720575,0.00371418464803679,0.00403496973772697,0.00266193433895297,0.00293153992067598,0.00336700336700337,0.00430702968774035,0.00269075533346146,0.00293484640970456,0.00243407707910751,0.00186065743229274,0.00154355016538037,0.00169887449564663,0.00259377494014366
"22",0.00215401184706516,0.00103021978021978,0.00169707254985151,0.00150206533984228,0.000450653447498873,0.00109289617486339,0.00346770697876029,0.00124069478908189,0.00134408602150538,0.0043859649122807,0.00088809946714032,0,0,0,0,0.00152998776009792,0,0.00119688809096349,0.00329102021626704,0,0.00211026114481667,1,0.000712250712250712,0.00376411543287327,0.000619578686493185,0.00363825363825364,0.00216919739696312,0.0025706940874036,0.00173611111111111,0,0,0.00299850074962519,0,0.00120084058841189,0.00239316239316239,0.000760745530620008,0,0,0,0.00178890876565295,0,0.0029585798816568,0.0011001100110011,0,0,0.00119189511323004,0,0,0.000520833333333333,0.000904977375565611,0.00218938149972633,0,0,0.00204918032786885,0,0,0,0.000741289844329133,0.000974184120798831,0.00115118956254797,0.0019714144898965,0.00128921357971637,0.00114329268292683,0.000434027777777778,0.000404858299595142,0.00129645635263613,0.00125786163522013,0.00160513643659711,0.00168728908886389,0,0.00267201068804275,0.000836120401337793,0.00145985401459854,0.00119189511323004
"23",0.00836920133907221,0.00783938814531549,0.00876817792985458,0.00985122637716124,0.00859598853868195,0.00431654676258993,0.00689803837033843,0.00380831482069184,0.00701908313226585,0.000986842105263158,0.00345721694036301,0.00398803589232303,0,0.000721761097076868,0,0.0171666064329599,0.00477259966311061,0.0147713116212849,0.00785634118967452,0.00496342737722048,0.010009845749918,0.000712250712250712,1,0.00158679784195493,0.00786802030456853,0.00633802816901408,0.00930131948950898,0.00127713920817369,0.0101797704136885,0,0.000368324125230203,0.0023194168323393,0.000724112961622013,0.00512186506534793,0.00551435634150979,0.00483578480757606,0.00284575981787137,0.00144980065241029,0.00207972270363951,0.00259590423997693,0.00110132158590308,0.000742666171555886,0.00368776889981561,0.000376506024096386,0,0.00188087774294671,0,0,0.00351947442515251,0.00289687137891078,0.00479961603071754,0.00209351011863224,0.00224863475746868,0.00105559465165376,0,0,0,0.0041708043694141,0.00158946412352407,0.00465492815219591,0.00434782608695652,0.00256739409499358,0.00483968542044767,0.00322858372793801,0.00374298190892077,0.00300493668169135,0.00507982583454282,0.00284629981024668,0.00193751513683701,0.00355420157400355,0.00233887733887734,0.00197405527354766,0.00188121472722386,0.00248385494287134
