"","DH_Ogc","DH_DG.1","DH_DG.2","DH_CA1","DH_DG.3","DH_Inh","DH_Sub_Ent","DH_Asc","DH_CA2.3","DH_Mgc","DH_Choroid_Plexus","DH_Opc","DH_Endo","DH_Pericytes","DH_SMC","FC_L2.3","FC_Ogc","FC_L4","FC_Inh.Vip.Npy","FC_Asc","FC_L5a.Deptor","FC_Inh.Sema5a.S100a13","FC_L6","FC_Mgc","FC_Inh.Six3.Def6","FC_Inh.Sst.Pvalb","FC_Claustrum","FC_Opc","FC_L5.Parm1","FC_Endo","FC_Peri","FC_L5.Fezf2","FC_Inh.Lrrc38.Plcxd3","LM_Skm.1","LM_Skm.2","LM_Skm.3","LM_FB","LM_Endo","LM_Kerat","LM_Skm.4","LM_Macg","LM_SMC","LM_Fat","LM_MuscleSC","LM_Bcell","LM_Skm.5","LM_neutrophils","LM_Eryth","HT_CM","HT_FB","HT_Endo","HT_Macg","HT_SMC","HT_Endocardial","HT_Bcell","HT_Fat","HT_Tcell","BM_Neutrophil.Il1b","BM_Eryth","BM_Naive.B.cell","BM_Neutrophil.Ms4a3","BM_Neutrophil.Gpr27","BM_Monocyte","BM_Pre.B.cell","BM_Pro.Eryth","BM_T.cell","BM_Macg","BM_MesenchymalSC","BM_Basophil","BM_Dendritic.Cells","BM_Late.Pro.B.cell","BM_Endo","BM_HSC","BM_Plasma.Cell"
"DH_Choroid_Plexus",0.00691121743753323,0.00736454497632825,0.00950871632329636,0.00418410041841004,0.00845219228737454,0.00525210084033613,0.00529661016949153,0.00316789862724393,0.0026123301985371,0.00582318687136051,1,0.0106609808102345,0.004739336492891,0.00805152979066022,0.00527426160337553,0.00421274354923644,0.00420609884332282,0.00157977883096367,0.00367840252233316,0.00367647058823529,0.00315955766192733,0.00262329485834208,0.00315126050420168,0.00628930817610063,0.00262881177707676,0.0036668412781561,0.00209863588667366,0.00578338590956887,0.00315126050420168,0.00524109014675052,0.00420388859695218,0.00525210084033613,0.00576217915138816,0.0021703743895822,0.00481798715203426,0.00317796610169492,0.00268961807423346,0.00478723404255319,0.00370566437268396,0.00571632725973562,0.00211304807184363,0.00695559122525415,0.00209314495028781,0.0026581605528974,0.00952380952380952,0.00317124735729387,0.00160427807486631,0.00370762711864407,0.00159235668789809,0.00263574064312072,0.0010482180293501,0.00422163588390501,0.00262605042016807,0.00210748155953635,0.00630914826498423,0.0041994750656168,0.00421496311907271,0.00107874865156419,0.00159914712153518,0.00215866162978953,0.00159659393294305,0.0016025641025641,0.00266098988823842,0.00424853956452469,0.000530503978779841,0.000531914893617021,0.000535905680600214,0.00374331550802139,0.00266524520255864,0.00212652844231792,0.00371155885471898,0.00264970853206147,0.00106951871657754,0.00375738056897477
"DH_Opc",0.0118918918918919,0.00264830508474576,0.00318640467339352,0.00370174510840825,0.00159235668789809,0.0053134962805526,0.00806018269747448,0.00643086816720257,0.00317292437863564,0.00589180503481521,0.0106609808102345,1,0.0107181136120043,0.00979325353645267,0.00856531049250535,0.00106213489113117,0.0101658640984484,0.0032017075773746,0.00318809776833156,0.00105988341282459,0.00106326422115896,0.00425305688463583,0.0053248136315229,0.0063626723223754,0.00319318786588611,0.00211640211640212,0.00265533722782793,0.00961025093432995,0.00159151193633952,0.00958466453674121,0.0101604278074866,0.0031813361611877,0.0079660116834838,0.00109709270433352,0.00161987041036717,0.00106951871657754,0.00163132137030995,0.00701186623516721,0.00374933047670059,0.00539956803455724,0.00914962325080732,0.00649350649350649,0.0096,0.00593631948192121,0.00479488545551412,0.00320855614973262,0.00762112139357648,0.00644814615797958,0.00214938205265986,0.00266666666666667,0.00478978179882916,0.00642054574638844,0.0064,0.007502679528403,0.00745473908413206,0.00638637573177222,0.00587293112653497,0.00163844893500819,0.00215866162978953,0.00218459858001092,0.00323624595469256,0.000539956803455724,0.0010752688172043,0.00160771704180064,0.0016120365394949,0.0032379924446843,0.00162866449511401,0.00433134813210612,0.00269687162891046,0.00269106566200215,0.00375536480686695,0.00429645542427497,0.00325379609544469,0.00271296798697775
"DH_Endo",0.00694815606627472,0.00315955766192733,0.00316622691292876,0.00367840252233316,0.00423056583818086,0.00263296471827278,0.00586041555673948,0.00853788687299893,0.0010487676979549,0.0117773019271949,0.004739336492891,0.0107181136120043,1,0.0213231273920175,0.0270855904658722,0.00211304807184363,0.00475938656795346,0.00264970853206147,0.00263852242744063,0.0047568710359408,0.00211528291909043,0.00422609614368727,0.00210970464135021,0.0100475938656795,0.00211304807184363,0.00105042016806723,0.00263852242744063,0.0100849256900212,0.00263852242744063,0.0258064516129032,0.0133262260127932,0.00581088219756999,0.0170394036208733,0.00218221494817239,0.00484391819160388,0.00212765957446809,0.00324675324675325,0.0129380053908356,0.00586666666666667,0.0104466858789625,0.0053276505061268,0.0135354629128316,0.018716577540107,0.00267236771779797,0.0111880660628663,0.00639658848614072,0.0125,0.0101822079314041,0.00106666666666667,0.00424628450106157,0.0101010101010101,0.00531067445565587,0.0106439595529537,0.0096051227321238,0.019271948608137,0.00741132874536792,0.0171673819742489,0.00271591526344378,0.00268240343347639,0.00162689804772234,0.00321543408360129,0.00268817204301075,0.00213903743315508,0.0032,0.000533333333333333,0.00375536480686695,0.00269978401727862,0.00430338891877353,0.00053475935828877,0.00213789417423838,0.00641368252271513,0.00426894343649947,0.00485698866702644,0.0103204780010864
"DH_Pericytes",0.00596852957135106,0.00374732334047109,0.00214247455811462,0.00427350427350427,0.00483870967741936,0.00428724544480171,0.00595560368164591,0.00594916170903191,0.00373931623931624,0.0075839653304442,0.00805152979066022,0.00979325353645267,0.0213231273920175,1,0.019672131147541,0.00268528464017186,0.00862998921251348,0.00323275862068966,0.00321888412017167,0.00537345513164965,0.00214938205265986,0.00429414922168545,0.00268096514745308,0.00642398286937901,0.00376344086021505,0.00320855614973262,0.00214362272240086,0.00807319698600646,0.00214362272240086,0.0189907759088443,0.0157437567861021,0.00536480686695279,0.0167658193618172,0.00110803324099723,0.00218221494817239,0.00107991360691145,0.00164744645799012,0.00817884405670665,0.00432900432900433,0.012035010940919,0.00650406504065041,0.0126443100604728,0.0135135135135135,0.0087431693989071,0.00972972972972973,0.00595560368164591,0.00880572372041827,0.014215418261345,0.00162689804772234,0.00377358490566038,0.00917431192660551,0.00377155172413793,0.00700431034482759,0.00703082747431044,0.0118790496760259,0.00644814615797958,0.00974025974025974,0.00276090557702927,0.00272628135223555,0.00220628792057364,0.00217627856365615,0.00218459858001092,0.00381056069678824,0.00270855904658722,0.00217155266015201,0.00601092896174863,0.00219418540866703,0.00657534246575343,0.00272331154684096,0.00599781897491821,0.00542593597395551,0.00761697497279652,0.0043859649122807,0.00826446280991736
"DH_SMC",0.00641711229946524,0.00316288877174486,0.00316957210776545,0.00315457413249211,0.00529941706412295,0.00105263157894737,0.00586666666666667,0.00586041555673948,0.00210194429847609,0.0123324396782842,0.00527426160337553,0.00856531049250535,0.0270855904658722,0.019672131147541,1,0.00317628374801482,0.00743099787685775,0.00158982511923688,0.00158311345646438,0.00369978858350951,0.00158730158730159,0.00369978858350951,0.00158311345646438,0.0105932203389831,0.00477200424178155,0.00210526315789474,0.00211193241816262,0.00582010582010582,0.00211193241816262,0.0280474649406688,0.0155080213903743,0.00794912559618442,0.0148936170212766,0.0010911074740862,0.00322754168908015,0.00106382978723404,0.00270709258256632,0.0113146551724138,0.00319488817891374,0.0177923021060276,0.00856072766185126,0.0108108108108108,0.0225685115529285,0.00267522739432852,0.0171673819742489,0.00533049040511727,0.0130647795318454,0.0134553283100108,0.00321027287319422,0.00478468899521531,0.00317124735729387,0.00585106382978723,0.0106553010122536,0.00638977635782748,0.0122405534858968,0.00688559322033898,0.0177324019344438,0.00217391304347826,0.00268528464017186,0.00544959128065395,0.00268096514745308,0.00485436893203883,0.00375335120643432,0.00373931623931624,0.00267522739432852,0.00646203554119548,0.00433134813210612,0.00484913793103448,0.00322061191626409,0.00321371183717193,0.0107469102632993,0.00804289544235925,0.00269541778975741,0.00650054171180932
"FC_L2.3",0.00373134328358209,0.00687466948704389,0.00902814657461498,0.00791974656810982,0.00850159404888417,0.00157894736842105,0.00425758382118148,0.00212201591511936,0.0105932203389831,0.00639318060735216,0.00421274354923644,0.00106213489113117,0.00211304807184363,0.00268528464017186,0.00317628374801482,1,0.00158227848101266,0.0517241379310345,0.00263991552270327,0.00475938656795346,0.0128342245989305,0.00369783412572636,0.0215169445938677,0.0020997375328084,0.00158478605388273,0.00527704485488127,0.0138814735718099,0.00475435816164818,0.0111821086261981,0.00210194429847609,0.00210970464135021,0.00369198312236287,0.00420831141504471,0.000544959128065395,0.00107296137339056,0.00212879191059074,0.00162162162162162,0.00374131480491716,0.00319318786588611,0.00178635226866738,0.00212539851222104,0.00429414922168545,0.0010515247108307,0.000533617929562433,0.000527426160337553,0.00159235668789809,0.00269251480883145,0.000531067445565587,0.000533333333333333,0.00105876124933827,0.00158227848101266,0.00158814187400741,0.00264131008980454,0.00105876124933827,0.00105207785376118,0.00157977883096367,0.00211528291909043,0.0010851871947911,0.00160857908847185,0.00162778079218665,0.00160599571734475,0.00107411385606874,0.00106894708711919,0.00159829515183804,0.00106780565936999,0.00107066381156317,0.00161899622234215,0.00107296137339056,0.00107066381156317,0.00106837606837607,0.00159659393294305,0.000531914893617021,0,0.000538213132400431
"FC_Ogc",0.0379746835443038,0.00262881177707676,0.00475184794086589,0.00314795383001049,0.00635256749602965,0.00421496311907271,0.00638977635782748,0.00477960701009028,0.00473186119873817,0.0079914757591902,0.00420609884332282,0.0101658640984484,0.00475938656795346,0.00862998921251348,0.00743099787685775,0.00158227848101266,1,0.00317796610169492,0.00263574064312072,0.00794491525423729,0.00158394931362196,0.00263435194942044,0.00369393139841689,0.0036745406824147,0.00582627118644068,0.00632911392405063,0.00157977883096367,0.0074034902168165,0.00157977883096367,0.00951374207188161,0.00581395348837209,0.00474433315761729,0.00737618545837724,0.00217983651226158,0.00322061191626409,0.00479488545551412,0.00270124257158293,0.00480769230769231,0.00425531914893617,0.00753768844221105,0.00265392781316348,0.00806885422270038,0.00633245382585752,0.00374131480491716,0.00635593220338983,0.00531914893617021,0.00430802369413032,0.0085515766969535,0.00213333333333333,0.00317796610169492,0.00316455696202532,0.00370762711864407,0.00369588173178458,0.00264690312334569,0.00263019463440295,0.00157728706624606,0.00370174510840825,0,0.0032171581769437,0.00108283703302653,0.00160342063067878,0.00268528464017186,0.00428265524625268,0.00106326422115896,0.00213447171824973,0.00536768652710682,0.00377969762419006,0.00592034445640474,0.00160427807486631,0.00374331550802139,0.00265957446808511,0.00802568218298555,0.00268961807423346,0.00703082747431044
"FC_L4",0.00535331905781585,0.00796178343949045,0.00583864118895966,0.00794070937003706,0.00691489361702128,0.000527148128624143,0.00587920897915553,0.00212765957446809,0.00847906730259671,0.00159489633173844,0.00157977883096367,0.0032017075773746,0.00264970853206147,0.00323275862068966,0.00158982511923688,0.0517241379310345,0.00317796610169492,1,0.00424178154825027,0.00211528291909043,0.0101604278074866,0.00158562367864693,0.0243374797187669,0.0010515247108307,0.00318302387267905,0.00263852242744063,0.0117521367521368,0.00317292437863564,0.00905700586041556,0.00157977883096367,0.00317628374801482,0.00423280423280423,0.00210526315789474,0.00109349371241115,0.00161463939720129,0.00106609808102345,0.000541418516513265,0.00428954423592493,0,0.00214822771213749,0.00266524520255864,0.00592991913746631,0.00105429625724829,0,0.000528820729772607,0.00212992545260916,0.00324149108589951,0.00106553010122536,0.00214247455811462,0.00212539851222104,0.00211640211640212,0.00212426978226235,0.00264830508474576,0.00212539851222104,0.00211193241816262,0.00317292437863564,0.00105932203389831,0.00108813928182807,0.00107469102632993,0.00272331154684096,0.00107296137339056,0.00215633423180593,0.00107181136120043,0.0016025641025641,0.000535045478865704,0.000536480686695279,0.00108166576527853,0.00215401184706516,0.00161117078410311,0.00160771704180064,0,0.00106723585912487,0.000539083557951483,0.00162074554294976
"FC_Inh.Vip.Npy",0.00212539851222104,0.00315623356128353,0.00210637177461822,0.00314795383001049,0.00263713080168776,0.00580474934036939,0.00478468899521531,0.00211864406779661,0.00209753539590981,0.00158814187400741,0.00367840252233316,0.00318809776833156,0.00263852242744063,0.00321888412017167,0.00158311345646438,0.00263991552270327,0.00263574064312072,0.00424178154825027,1,0.00316288877174486,0.0037037037037037,0.00316288877174486,0.00475435816164818,0.00262191924488726,0.00476190476190476,0.00210084033613445,0.00369393139841689,0.00210415570752236,0.00369393139841689,0.00209863588667366,0.00263435194942044,0.00368615060558189,0.00209643605870021,0.00217983651226158,0.00160771704180064,0.000530503978779841,0.00270124257158293,0.00213106020245072,0.00106044538706257,0.00285816362986781,0.00159066808059385,0.00213903743315508,0.0010498687664042,0.0016,0.00316789862724393,0.00105932203389831,0.000536480686695279,0.000530222693531283,0.00159914712153518,0.00211640211640212,0.00369393139841689,0.00211528291909043,0.00422609614368727,0.00105708245243129,0.0005249343832021,0.00210415570752236,0.00158311345646438,0,0.00267952840300107,0.00108283703302653,0.00160342063067878,0.00268528464017186,0.00106723585912487,0.00212879191059074,0.00374131480491716,0.000534188034188034,0.00107700592353258,0.00107123727905731,0.00106894708711919,0.000533049040511727,0.000530785562632696,0.00106269925611052,0.0021505376344086,0.000537345513164965
"FC_Asc",0.00212426978226235,0.0015748031496063,0.00421940928270042,0.00157068062827225,0.00157977883096367,0.00368421052631579,0.00424853956452469,0.00637958532695375,0.00262191924488726,0.00637958532695375,0.00367647058823529,0.00105988341282459,0.0047568710359408,0.00537345513164965,0.00369978858350951,0.00475938656795346,0.00794491525423729,0.00211528291909043,0.00316288877174486,1,0.00423280423280423,0.00316122233930453,0.00475184794086589,0.00525486074619023,0.00263852242744063,0.0020997375328084,0.00422163588390501,0.00686740623349181,0.00422163588390501,0.00791139240506329,0.00263296471827278,0.00210194429847609,0.00737230121116377,0.00163309744148067,0.00107066381156317,0.0026567481402763,0.00107816711590297,0.00534188034188034,0.00478723404255319,0.00537056928034372,0.00585417775412453,0.00482315112540193,0.00210084033613445,0.00266808964781217,0.00369588173178458,0.00211976682564918,0.00214822771213749,0.00318809776833156,0.000532197977647685,0.00264550264550265,0.00369198312236287,0.00317460317460317,0.00475435816164818,0.00423953365129836,0.0010498687664042,0.00474433315761729,0.00423056583818086,0.0032555615843733,0.00321543408360129,0.00216684723726977,0.00213789417423838,0.00160857908847185,0.00106666666666667,0.00319488817891374,0.00159914712153518,0.00106837606837607,0.00323624595469256,0.00214362272240086,0.00106837606837607,0.00320512820512821,0.00212539851222104,0.00319318786588611,0.00539083557951483,0.00269106566200215
"FC_L5a.Deptor",0.00373532550693703,0.00369393139841689,0.00582935877053524,0.00792811839323467,0.00476947535771065,0.0047568710359408,0.00426212040490144,0.00425758382118148,0.00686740623349181,0.0026567481402763,0.00315955766192733,0.00106326422115896,0.00211528291909043,0.00214938205265986,0.00158730158730159,0.0128342245989305,0.00158394931362196,0.0101604278074866,0.0037037037037037,0.00423280423280423,1,0.00370174510840825,0.00529941706412295,0.00368421052631579,0.00530785562632696,0.00369198312236287,0.00904255319148936,0.00210970464135021,0.0042350449973531,0.00105097214923805,0.00317124735729387,0.00158061116965227,0.00157563025210084,0.00163844893500819,0.000536768652710682,0.00159744408945687,0.00162337662337662,0.00160170848905499,0.00106326422115896,0.00178762960314623,0.00159489633173844,0.00160771704180064,0.000526038926880589,0,0.000527983104540655,0,0.000537923614846692,0.00106382978723404,0,0.00212201591511936,0.00105540897097625,0.00158982511923688,0,0.00105988341282459,0.00105318588730911,0.00210970464135021,0.00158730158730159,0.000542888165038002,0.00107296137339056,0.000542593597395551,0.000535331905781585,0.000537345513164965,0.00053475935828877,0.00053276505061268,0.000534188034188034,0.000535618639528656,0.000539665407447383,0.00322927879440258,0,0.00106951871657754,0.000532197977647685,0.00053248136315229,0.00107700592353258,0.00269978401727862
"FC_Inh.Sema5a.S100a13",0.00479233226837061,0.00315457413249211,0.00263296471827278,0.0041994750656168,0.00369393139841689,0.00368421052631579,0.00424853956452469,0.00691489361702128,0.0047293746715712,0.00371155885471898,0.00262329485834208,0.00425305688463583,0.00422609614368727,0.00429414922168545,0.00369978858350951,0.00369783412572636,0.00263435194942044,0.00158562367864693,0.00316288877174486,0.00316122233930453,0.00370174510840825,1,0.00528262017960909,0.00578338590956887,0.00635593220338983,0.00315291644771414,0.00422163588390501,0.00315789473684211,0.00475184794086589,0.00420388859695218,0.003690036900369,0.00527148128624143,0.00209533787323206,0.00163309744148067,0.00268096514745308,0.00212426978226235,0.00269978401727862,0.00106382978723404,0.00425305688463583,0.00214132762312634,0.00318471337579618,0.00267379679144385,0.00104931794333683,0.00159914712153518,0.00263713080168776,0.00265111346765642,0.00214822771213749,0.00106044538706257,0.00213219616204691,0.00264550264550265,0.00157894736842105,0.00211416490486258,0.00157977883096367,0.00423953365129836,0.00315623356128353,0.00263019463440295,0.00211081794195251,0,0.00267809319764328,0.0048886474741988,0.00213789417423838,0.00107181136120043,0.0016008537886873,0.00159489633173844,0.00053248136315229,0.00321199143468951,0.00161550888529887,0.00160685591858597,0.00160342063067878,0.0016,0.00159320233669676,0.00212652844231792,0.00322754168908015,0.00107469102632993
"FC_L6",0.00372538584353379,0.0047418335089568,0.00369198312236287,0.00420168067226891,0.00422609614368727,0.00210304942166141,0.00371747211895911,0.0031813361611877,0.00367647058823529,0.00264970853206147,0.00315126050420168,0.0053248136315229,0.00210970464135021,0.00268096514745308,0.00158311345646438,0.0215169445938677,0.00369393139841689,0.0243374797187669,0.00475435816164818,0.00475184794086589,0.00529941706412295,0.00528262017960909,1,0.00262191924488726,0.00369978858350951,0.00262743037309511,0.00422386483632524,0.00263157894736842,0.00741525423728814,0.00209863588667366,0.00263435194942044,0.00527426160337553,0.00314795383001049,0.00217983651226158,0.00214477211796247,0.00425985090521832,0.00161899622234215,0.00427122263747998,0.00372142477405635,0.00393419170243205,0.00159066808059385,0.00267522739432852,0.00262881177707676,0.00106609808102345,0.00210970464135021,0.00212089077412513,0.00322754168908015,0,0.00106553010122536,0.00317796610169492,0.00157977883096367,0.00370762711864407,0.00158061116965227,0.00158646218931782,0.00263019463440295,0.00105097214923805,0.00158311345646438,0.0016260162601626,0.00107009095773141,0.0021680216802168,0.00321199143468951,0,0.00320855614973262,0.00212879191059074,0.00106609808102345,0.00214018191546281,0.0032379924446843,0.00107123727905731,0.00106894708711919,0.00213561131873999,0.00106213489113117,0.00159489633173844,0.000536768652710682,0.000537345513164965
"FC_Mgc",0.00583554376657825,0.00156739811912226,0.00262054507337526,0.00365535248041775,0.00262329485834208,0.00419287211740042,0.00369783412572636,0.00422386483632524,0.0031331592689295,0.0138592750533049,0.00628930817610063,0.0063626723223754,0.0100475938656795,0.00642398286937901,0.0105932203389831,0.0020997375328084,0.0036745406824147,0.0010515247108307,0.00262191924488726,0.00525486074619023,0.00368421052631579,0.00578338590956887,0.00262191924488726,1,0.00473684210526316,0.00261369576581286,0.00314795383001049,0.00366876310272537,0.000523286237571952,0.0078740157480315,0.00578338590956887,0.00683131897004729,0.00998423541776143,0.00162513542795233,0.00481283422459893,0.00264410364886304,0.00376546530392684,0.00638637573177222,0.00105485232067511,0.00967741935483871,0.00689289501590668,0.00964630225080386,0.0110759493670886,0.00372142477405635,0.00738396624472574,0.00742311770943796,0.00752283718430951,0.00636604774535809,0.00105988341282459,0.00474934036939314,0.0036745406824147,0.00527704485488127,0.00526038926880589,0.00316122233930453,0.00736067297581493,0.00419507079181961,0.0100582318687136,0.00323974082073434,0.00427122263747998,0.00377969762419006,0.00426439232409382,0.00481798715203426,0.00159320233669676,0.00424403183023873,0.00265533722782793,0.00533902829684997,0.00214477211796247,0.00535045478865704,0.00587606837606838,0.00318979266347687,0.00851516764236296,0.00530785562632696,0.00482573726541555,0.00429184549356223
"FC_Inh.Six3.Def6",0.00159574468085106,0.00421940928270042,0.00210970464135021,0.00420831141504471,0.00476442562202223,0.00528262017960909,0.00801282051282051,0.00265392781316348,0.0015748031496063,0.00585729499467519,0.00262881177707676,0.00319318786588611,0.00211304807184363,0.00376344086021505,0.00477200424178155,0.00158478605388273,0.00582627118644068,0.00318302387267905,0.00476190476190476,0.00263852242744063,0.00530785562632696,0.00635593220338983,0.00369978858350951,0.00473684210526316,1,0.00421718502899315,0.00476190476190476,0.00848806366047745,0.00263991552270327,0.00210194429847609,0.00422832980972516,0.00316288877174486,0.00262605042016807,0.0016366612111293,0.00268672756582483,0.00266240681576145,0.00162162162162162,0.00053276505061268,0.00265957446808511,0.00357909806728704,0.00159320233669676,0.00107009095773141,0.00263296471827278,0.00213789417423838,0.00211304807184363,0.00212426978226235,0.000537345513164965,0.00212765957446809,0.00267236771779797,0.00211976682564918,0.00211081794195251,0.000528820729772607,0.00211193241816262,0.00265111346765642,0.00581395348837209,0.00263574064312072,0.00105652403592182,0.00217273221075502,0.00107181136120043,0.00326086956521739,0.0032171581769437,0.00107411385606874,0.00321371183717193,0.00266666666666667,0.00267379679144385,0.00160685591858597,0.00161899622234215,0.00107296137339056,0.00160685591858597,0.00267522739432852,0.00319829424307036,0.00266524520255864,0.00269396551724138,0.00107700592353258
"FC_Inh.Sst.Pvalb",0.00158814187400741,0.00157068062827225,0.00473684210526316,0.00104384133611691,0.00315623356128353,0.00104712041884817,0.00370566437268396,0.00370174510840825,0.00366492146596859,0.00158311345646438,0.0036668412781561,0.00211640211640212,0.00105042016806723,0.00320855614973262,0.00210526315789474,0.00527704485488127,0.00632911392405063,0.00263852242744063,0.00210084033613445,0.0020997375328084,0.00369198312236287,0.00315291644771414,0.00262743037309511,0.00261369576581286,0.00421718502899315,1,0.00210084033613445,0.00367647058823529,0,0.0031413612565445,0.00420831141504471,0.00262191924488726,0.00208986415882968,0.0010851871947911,0.00321027287319422,0.00211864406779661,0.00161377084454008,0.00159235668789809,0.00264690312334569,0.00285204991087344,0.00158562367864693,0.0032017075773746,0.00157068062827225,0.00212765957446809,0.0005249343832021,0.00264410364886304,0.00053475935828877,0.00264830508474576,0.00426212040490144,0.00263852242744063,0.00315457413249211,0.00105318588730911,0.00157563025210084,0.00210970464135021,0.00209643605870021,0.00157232704402516,0.00316122233930453,0.00107991360691145,0.00320684126135756,0.00324499729583559,0.00373731980779498,0.00214018191546281,0.00480512546716498,0.00265392781316348,0.00266098988823842,0.00213333333333333,0.00214938205265986,0.0016025641025641,0.00481283422459893,0.00266240681576145,0.00265111346765642,0.00318471337579618,0.00160685591858597,0.00107181136120043
"FC_Claustrum",0.00106157112526539,0.00315623356128353,0.00475184794086589,0.00314795383001049,0.00369588173178458,0.00105042016806723,0.00531914893617021,0.00264970853206147,0.00526038926880589,0.0031813361611877,0.00209863588667366,0.00265533722782793,0.00263852242744063,0.00214362272240086,0.00211193241816262,0.0138814735718099,0.00157977883096367,0.0117521367521368,0.00369393139841689,0.00422163588390501,0.00904255319148936,0.00422163588390501,0.00422386483632524,0.00314795383001049,0.00476190476190476,0.00210084033613445,1,0.00421718502899315,0.00422386483632524,0.00157315154693235,0.00369198312236287,0.00527426160337553,0.00104712041884817,0.000544069640914037,0.00322061191626409,0.00159320233669676,0.00161899622234215,0.00266524520255864,0.00106044538706257,0.00106990014265335,0.00159066808059385,0.00213903743315508,0.00262881177707676,0.00374131480491716,0.00158144438587243,0.00425079702444208,0.00161117078410311,0.00106100795755968,0.00213333333333333,0.00424178154825027,0.000526038926880589,0.00211528291909043,0.00105318588730911,0.00211640211640212,0.00210304942166141,0.00210415570752236,0.000527148128624143,0.00108342361863489,0.00214247455811462,0.00108283703302653,0.00106837606837607,0.000535905680600214,0.00106723585912487,0.00053134962805526,0.00106609808102345,0.00160427807486631,0.00161637931034483,0.00268240343347639,0.00106894708711919,0.00213561131873999,0.00106213489113117,0.00426439232409382,0.00268961807423346,0.00161377084454008
"FC_Opc",0.00692963752665245,0.00315126050420168,0.00315789473684211,0.00209314495028781,0.00316122233930453,0.00157397691500525,0.00477707006369427,0.00637280934678704,0.00261917234154007,0.00583864118895966,0.00578338590956887,0.00961025093432995,0.0100849256900212,0.00807319698600646,0.00582010582010582,0.00475435816164818,0.0074034902168165,0.00317292437863564,0.00210415570752236,0.00686740623349181,0.00210970464135021,0.00315789473684211,0.00263157894736842,0.00366876310272537,0.00848806366047745,0.00367647058823529,0.00421718502899315,1,0.00421718502899315,0.00631246712256707,0.00633579725448786,0.00845219228737454,0.00577731092436975,0.00108695652173913,0.00267809319764328,0.00318640467339352,0.00432198811453269,0.00372935535428876,0.00585106382978723,0.00897666068222621,0.00424628450106157,0.00481798715203426,0.00685292567211386,0.00427122263747998,0.00369198312236287,0.00211752249867655,0.00214592274678112,0.00371747211895911,0.00319829424307036,0.00583244962884411,0.00474683544303797,0.00317124735729387,0.00263296471827278,0.00529941706412295,0.00473684210526316,0.00315457413249211,0.00369588173178458,0.00216567406605306,0.00267522739432852,0.00488334237655996,0.00535618639528656,0.00375738056897477,0.00159914712153518,0.00372538584353379,0.00266524520255864,0.00374531835205993,0.00377358490566038,0.00267809319764328,0.00428265524625268,0.00427350427350427,0.00425531914893617,0.00425758382118148,0.00484391819160388,0.00430802369413032
"FC_L5.Parm1",0.00425985090521832,0.00368421052631579,0.00263435194942044,0.00314795383001049,0.00369588173178458,0.00157645822385707,0.00425079702444208,0.0031813361611877,0.0031496062992126,0.00424628450106157,0.00315126050420168,0.00159151193633952,0.00263852242744063,0.00214362272240086,0.00211193241816262,0.0111821086261981,0.00157977883096367,0.00905700586041556,0.00369393139841689,0.00422163588390501,0.0042350449973531,0.00475184794086589,0.00741525423728814,0.000523286237571952,0.00263991552270327,0,0.00422386483632524,0.00421718502899315,1,0.00157315154693235,0.00369198312236287,0.00474433315761729,0.00157150340492404,0.000544069640914037,0.00322061191626409,0.00106157112526539,0.00107874865156419,0.00106439595529537,0.00318809776833156,0.00178443968593862,0.00105988341282459,0.00267522739432852,0.00157563025210084,0,0.00158144438587243,0.00158982511923688,0.00322754168908015,0.000530222693531283,0.00106553010122536,0.000528262017960909,0.00105263157894737,0.00105652403592182,0.0047568710359408,0.00158646218931782,0.00105042016806723,0.00210415570752236,0.00317124735729387,0,0.00107009095773141,0.0021680216802168,0,0.00160944206008584,0.00106723585912487,0.00159574468085106,0.00106609808102345,0.00106894708711919,0.00161637931034483,0.00160771704180064,0.00214018191546281,0.00267094017094017,0.000530785562632696,0,0.0016120365394949,0.0010752688172043
"FC_Endo",0.00530785562632696,0.00209314495028781,0.00367647058823529,0.00261096605744125,0.0010487676979549,0.00261917234154007,0.00317124735729387,0.00475938656795346,0.00156576200417537,0.0117145899893504,0.00524109014675052,0.00958466453674121,0.0258064516129032,0.0189907759088443,0.0280474649406688,0.00210194429847609,0.00951374207188161,0.00157977883096367,0.00209863588667366,0.00791139240506329,0.00105097214923805,0.00420388859695218,0.00209863588667366,0.0078740157480315,0.00210194429847609,0.0031413612565445,0.00157315154693235,0.00631246712256707,0.00157315154693235,1,0.0192,0.00525210084033613,0.0180275715800636,0.00271444082519001,0.00481798715203426,0.00264690312334569,0.00268961807423346,0.00746666666666667,0.00530222693531283,0.011861969805895,0.0111940298507463,0.00965665236051502,0.0218783351120598,0.00479488545551412,0.0127388535031847,0.00689655172413793,0.0140768814293449,0.0144539614561028,0.00106100795755968,0.00316455696202532,0.00844772967265047,0.00369198312236287,0.00791974656810982,0.0138592750533049,0.013771186440678,0.00737230121116377,0.013290802764487,0.00161899622234215,0.00106553010122536,0.00432666306111412,0.00319829424307036,0.00267379679144385,0.00372935535428876,0.00424853956452469,0.00159320233669676,0.00266524520255864,0.00268528464017186,0.00428036383092563,0.00266524520255864,0.00479744136460554,0.00637958532695375,0.0096051227321238,0.00537056928034372,0.00862998921251348
